experiment,display_name,mode,chunk_t,mean_action_l1
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,55,0.32045888900756836
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,56,0.38325002789497375
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,57,0.3589209020137787
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,58,0.3557889461517334
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,59,0.4017844796180725
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,60,0.3545401692390442
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,61,0.34614118933677673
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,62,0.33566805720329285
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,63,0.3042634427547455
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,64,0.09575681388378143
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,65,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,66,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,67,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,68,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,69,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,70,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,71,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,72,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,73,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,74,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,75,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,76,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,77,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,78,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,79,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,80,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,81,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,82,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,83,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,84,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,85,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,86,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,87,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,88,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,89,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,90,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,91,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,92,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,93,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,94,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,95,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,96,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,97,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,98,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,correct,99,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,0,0.7291830778121948
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,1,0.7531763315200806
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,2,0.743563711643219
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,3,0.7557570934295654
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,4,0.766567051410675
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,5,0.7765486240386963
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,6,0.786523163318634
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,7,0.7724716663360596
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,8,0.773003339767456
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,9,0.7668730020523071
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,10,0.7739435434341431
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,11,0.8118614554405212
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,12,0.8092309832572937
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,13,0.8018314242362976
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,14,0.793761134147644
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,15,0.790250301361084
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,16,0.8034951686859131
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,17,0.7824806571006775
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,18,0.7753642201423645
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,19,0.7776905298233032
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,20,0.7639718055725098
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,21,0.7630431056022644
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,22,0.7874859571456909
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,23,0.7708108425140381
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,24,0.7844459414482117
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,25,0.794926106929779
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,26,0.8038975596427917
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,27,0.7898940443992615
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,28,0.8009926080703735
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,29,0.7893540859222412
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,30,0.7440300583839417
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,31,0.7653073668479919
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,32,0.7415257692337036
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,33,0.7387586832046509
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,34,0.7217382192611694
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,35,0.7337300181388855
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,36,0.7344031929969788
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,37,0.7000683546066284
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,38,0.6881587505340576
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,39,0.663663387298584
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,40,0.7186709642410278
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,41,0.6963464617729187
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,42,0.7174661755561829
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,43,0.7137939929962158
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,44,0.6679180860519409
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,45,0.647811770439148
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,46,0.7048980593681335
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,47,0.6734831929206848
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,48,0.6328588724136353
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,49,0.619219958782196
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,50,0.5983089804649353
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,51,0.5895258188247681
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,52,0.5702773332595825
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,53,0.5484744906425476
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,54,0.49008050560951233
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,55,0.43820565938949585
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,56,0.47420796751976013
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,57,0.4285103976726532
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,58,0.43163514137268066
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,59,0.4774816334247589
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,60,0.4709751009941101
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,61,0.4646894633769989
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,62,0.47092700004577637
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,63,0.3099038898944855
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,64,0.08272282779216766
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,65,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,66,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,67,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,68,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,69,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,70,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,71,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,72,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,73,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,74,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,75,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,76,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,77,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,78,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,79,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,80,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,81,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,82,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,83,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,84,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,85,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,86,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,87,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,88,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,89,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,90,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,91,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,92,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,93,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,94,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,95,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,96,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,97,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,98,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,zero_language,99,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,0,0.7547557353973389
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,1,0.7834751605987549
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,2,0.7670806050300598
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,3,0.7983564734458923
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,4,0.7988523244857788
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,5,0.8162649869918823
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,6,0.8351214528083801
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,7,0.8034629821777344
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,8,0.7883682250976562
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,9,0.801110565662384
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,10,0.8059682846069336
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,11,0.8330923318862915
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,12,0.8298507928848267
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,13,0.8435742855072021
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,14,0.8294883966445923
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,15,0.83467698097229
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,16,0.8625635504722595
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,17,0.8524280786514282
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,18,0.8462294340133667
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,19,0.8402606248855591
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,20,0.8570060729980469
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,21,0.8393846154212952
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,22,0.8642377853393555
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,23,0.8566034436225891
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,24,0.8438239693641663
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,25,0.8212932348251343
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,26,0.8290799260139465
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,27,0.8090096116065979
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,28,0.8378157615661621
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,29,0.8388747572898865
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,30,0.8278652429580688
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,31,0.8696146011352539
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,32,0.8596292734146118
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,33,0.8822661638259888
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,34,0.8803214430809021
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,35,0.8907257318496704
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,36,0.8930441737174988
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,37,0.866209864616394
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,38,0.82551509141922
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,39,0.8068055510520935
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,40,0.8217856884002686
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,41,0.7948989868164062
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,42,0.8426142930984497
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,43,0.8405576944351196
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,44,0.8584148287773132
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,45,0.8792902231216431
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,46,0.9670759439468384
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,47,0.9654188752174377
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,48,0.9507762789726257
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,49,0.9757058620452881
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,50,0.915176510810852
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,51,0.8999115228652954
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,52,0.8755257725715637
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,53,0.7878147959709167
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,54,0.6889175176620483
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,55,0.6658768653869629
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,56,0.6836529970169067
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,57,0.6129454374313354
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,58,0.6163650751113892
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,59,0.6881253123283386
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,60,0.5711014270782471
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,61,0.5582534670829773
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,62,0.5862352848052979
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,63,0.3654699921607971
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,64,0.1250171661376953
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,65,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,66,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,67,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,68,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,69,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,70,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,71,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,72,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,73,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,74,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,75,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,76,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,77,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,78,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,79,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,80,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,81,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,82,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,83,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,84,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,85,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,86,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,87,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,88,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,89,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,90,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,91,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,92,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,93,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,94,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,95,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,96,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,97,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,98,0.0
act_lang_ABC_size_matched,ACT-Lang-ABC Size-Matched,wrong_language,99,0.0
